ID,Gender,InterpYears,Promoted,TimeSpentAtRank,Left,STEM,CurrRank,Age,RetirementAge
310,Male,2004,0,5,0,STEM,3,39,0
310,Male,2005,0,6,0,STEM,3,40,0
310,Male,2006,0,7,0,STEM,3,41,0
310,Male,2007,0,8,0,STEM,3,42,0
310,Male,2008,0,9,0,STEM,3,43,0
310,Male,2009,0,10,0,STEM,3,44,0
310,Male,2010,1,11,0,STEM,3,45,0
310,Male,2011,0,1,0,STEM,4,46,0
310,Male,2012,0,2,1,STEM,4,47,0
311,Male,2008,0,1,0,nonSTEM,1,33,0
311,Male,2009,0,2,0,nonSTEM,1,34,0
311,Male,2010,0,3,0,nonSTEM,1,35,0
311,Male,2011,0,4,0,nonSTEM,1,36,0
311,Male,2012,0,5,0,nonSTEM,1,37,0
311,Male,2013,0,6,0,nonSTEM,1,38,0
311,Male,2014,1,7,0,nonSTEM,1,39,0
311,Male,2015,0,1,0,nonSTEM,2,40,0
311,Male,2016,0,2,0,nonSTEM,2,41,0
311,Male,2017,0,3,0,nonSTEM,2,42,0
311,Male,2018,0,4,0,nonSTEM,2,43,0
311,Male,2019,0,5,0,nonSTEM,2,44,0
311,Male,2020,0,6,0,nonSTEM,2,45,0
311,Male,2021,1,7,0,nonSTEM,2,46,0
311,Male,2022,0,1,0,nonSTEM,3,47,0
311,Male,2023,0,2,0,nonSTEM,3,48,0
311,Male,2024,0,3,1,nonSTEM,3,49,0
312,Male,1995,0,1,0,STEM,1,34,0
312,Male,1996,0,2,0,STEM,1,35,0
312,Male,1997,0,3,0,STEM,1,36,0
312,Male,1998,1,4,0,STEM,1,37,0
312,Male,1999,0,1,0,STEM,2,38,0
312,Male,2000,0,2,0,STEM,2,39,0
312,Male,2001,0,3,0,STEM,2,40,0
312,Male,2002,0,4,0,STEM,2,41,0
312,Male,2003,0,5,0,STEM,2,42,0
312,Male,2004,0,6,0,STEM,2,43,0
312,Male,2005,0,7,0,STEM,2,44,0
312,Male,2006,0,8,0,STEM,2,45,0
312,Male,2007,0,9,0,STEM,2,46,0
312,Male,2008,0,10,0,STEM,2,47,0
312,Male,2009,1,11,0,STEM,2,48,0
312,Male,2010,0,1,0,STEM,3,49,0
312,Male,2011,0,2,0,STEM,3,50,0
312,Male,2012,0,3,0,STEM,3,51,0
312,Male,2013,0,4,0,STEM,3,52,0
312,Male,2014,0,5,0,STEM,3,53,0
312,Male,2015,0,6,0,STEM,3,54,0
312,Male,2016,0,7,0,STEM,3,55,0
312,Male,2017,0,8,0,STEM,3,56,0
312,Male,2018,0,9,0,STEM,3,57,0
312,Male,2019,1,10,0,STEM,3,58,0
312,Male,2020,0,1,0,STEM,4,59,0
312,Male,2021,0,2,1,STEM,4,60,0
313,Female,2011,0,1,0,nonSTEM,1,37,0
313,Female,2012,0,2,0,nonSTEM,1,38,0
313,Female,2013,0,3,0,nonSTEM,1,39,0
313,Female,2014,0,4,0,nonSTEM,1,40,0
313,Female,2015,1,5,0,nonSTEM,1,41,0
313,Female,2016,1,1,0,nonSTEM,2,42,0
313,Female,2017,0,1,0,nonSTEM,3,43,0
313,Female,2018,0,2,0,nonSTEM,3,44,0
313,Female,2019,0,3,0,nonSTEM,3,45,0
313,Female,2020,0,4,0,nonSTEM,3,46,0
313,Female,2021,0,5,0,nonSTEM,3,47,0
313,Female,2022,0,6,0,nonSTEM,3,48,0
313,Female,2023,0,7,0,nonSTEM,3,49,0
313,Female,2024,1,8,0,nonSTEM,3,50,0
313,Female,2025,0,1,1,nonSTEM,4,51,0
314,Female,1994,0,1,0,nonSTEM,1,31,0
314,Female,1995,0,2,0,nonSTEM,1,32,0
314,Female,1996,0,3,0,nonSTEM,1,33,0
314,Female,1997,0,4,0,nonSTEM,1,34,0
314,Female,1998,0,5,0,nonSTEM,1,35,0
314,Female,1999,0,6,0,nonSTEM,1,36,0
314,Female,2000,0,7,0,nonSTEM,1,37,0
314,Female,2001,1,8,0,nonSTEM,1,38,0
314,Female,2002,1,1,0,nonSTEM,2,39,0
314,Female,2003,0,1,0,nonSTEM,3,40,0
314,Female,2004,0,2,0,nonSTEM,3,41,0
314,Female,2005,0,3,0,nonSTEM,3,42,0
314,Female,2006,0,4,0,nonSTEM,3,43,0
314,Female,2007,0,5,0,nonSTEM,3,44,0
314,Female,2008,0,6,0,nonSTEM,3,45,0
314,Female,2009,0,7,1,nonSTEM,3,46,0
315,Male,2015,0,1,0,STEM,1,36,0
315,Male,2016,0,2,0,STEM,1,37,0
315,Male,2017,0,3,0,STEM,1,38,0
315,Male,2018,0,4,0,STEM,1,39,0
315,Male,2019,1,5,0,STEM,1,40,0
315,Male,2020,1,1,0,STEM,2,41,0
315,Male,2021,0,1,0,STEM,3,42,0
315,Male,2022,0,2,0,STEM,3,43,0
315,Male,2023,0,3,1,STEM,3,44,0
316,Female,2013,0,1,0,STEM,1,29,0
316,Female,2014,0,2,0,STEM,1,30,0
316,Female,2015,0,3,0,STEM,1,31,0
316,Female,2016,1,4,0,STEM,1,32,0
316,Female,2017,0,1,0,STEM,2,33,0
316,Female,2018,0,2,0,STEM,2,34,0
316,Female,2019,0,3,0,STEM,2,35,0
316,Female,2020,0,4,0,STEM,2,36,0
316,Female,2021,0,5,0,STEM,2,37,0
316,Female,2022,0,6,1,STEM,2,38,0
317,Male,1993,0,1,0,STEM,1,40,0
317,Male,1994,0,2,0,STEM,1,41,0
317,Male,1995,0,3,0,STEM,1,42,0
317,Male,1996,0,4,0,STEM,1,43,0
317,Male,1997,1,5,0,STEM,1,44,0
317,Male,1998,0,1,0,STEM,2,45,0
317,Male,1999,0,2,0,STEM,2,46,0
317,Male,2000,0,3,0,STEM,2,47,0
317,Male,2001,0,4,0,STEM,2,48,0
317,Male,2002,0,5,0,STEM,2,49,0
317,Male,2003,0,6,0,STEM,2,50,0
317,Male,2004,0,7,0,STEM,2,51,0
317,Male,2005,1,8,0,STEM,2,52,0
317,Male,2006,0,1,0,STEM,3,53,0
317,Male,2007,0,2,0,STEM,3,54,0
317,Male,2008,0,3,0,STEM,3,55,0
317,Male,2009,0,4,0,STEM,3,56,0
317,Male,2010,0,5,0,STEM,3,57,0
317,Male,2011,0,6,0,STEM,3,58,0
317,Male,2012,0,7,0,STEM,3,59,0
317,Male,2013,0,8,0,STEM,3,60,0
317,Male,2014,0,9,1,STEM,3,61,0
318,Male,2006,0,1,0,nonSTEM,1,31,0
318,Male,2007,0,2,0,nonSTEM,1,32,0
318,Male,2008,0,3,0,nonSTEM,1,33,0
318,Male,2009,1,4,0,nonSTEM,1,34,0
318,Male,2010,0,1,0,nonSTEM,2,35,0
318,Male,2011,0,2,0,nonSTEM,2,36,0
318,Male,2012,1,3,0,nonSTEM,2,37,0
318,Male,2013,0,1,0,nonSTEM,3,38,0
318,Male,2014,0,2,0,nonSTEM,3,39,0
318,Male,2015,0,3,0,nonSTEM,3,40,0
318,Male,2016,0,4,0,nonSTEM,3,41,0
318,Male,2017,0,5,0,nonSTEM,3,42,0
318,Male,2018,0,6,0,nonSTEM,3,43,0
318,Male,2019,0,7,0,nonSTEM,3,44,0
318,Male,2020,0,8,1,nonSTEM,3,45,0
319,Female,1994,0,1,0,STEM,1,32,0
319,Female,1995,0,2,0,STEM,1,33,0
319,Female,1996,0,3,0,STEM,1,34,0
319,Female,1997,0,4,0,STEM,1,35,0
319,Female,1998,0,5,0,STEM,1,36,0
319,Female,1999,0,6,0,STEM,1,37,0
319,Female,2000,1,7,1,STEM,1,38,0
320,Female,2002,0,1,0,nonSTEM,1,34,0
320,Female,2003,0,2,0,nonSTEM,1,35,0
320,Female,2004,0,3,0,nonSTEM,1,36,0
320,Female,2005,0,4,0,nonSTEM,1,37,0
320,Female,2006,0,5,0,nonSTEM,1,38,0
320,Female,2007,1,6,0,nonSTEM,1,39,0
320,Female,2008,1,1,0,nonSTEM,2,40,0
320,Female,2009,0,1,0,nonSTEM,3,41,0
320,Female,2010,0,2,0,nonSTEM,3,42,0
320,Female,2011,0,3,1,nonSTEM,3,43,0
321,Male,2012,0,1,0,STEM,1,30,0
321,Male,2013,0,2,0,STEM,1,31,0
321,Male,2014,0,3,0,STEM,1,32,0
321,Male,2015,0,4,0,STEM,1,33,0
321,Male,2016,0,5,0,STEM,1,34,0
321,Male,2017,1,6,1,STEM,1,35,0
322,Male,2007,0,1,0,STEM,1,25,0
322,Male,2008,0,2,0,STEM,1,26,0
322,Male,2009,0,3,0,STEM,1,27,0
322,Male,2010,1,4,0,STEM,1,28,0
322,Male,2011,0,1,0,STEM,2,29,0
322,Male,2012,0,2,0,STEM,2,30,0
322,Male,2013,0,3,0,STEM,2,31,0
322,Male,2014,0,4,0,STEM,2,32,0
322,Male,2015,0,5,0,STEM,2,33,0
322,Male,2016,0,6,0,STEM,2,34,0
322,Male,2017,1,7,0,STEM,2,35,0
322,Male,2018,0,1,0,STEM,3,36,0
322,Male,2019,0,2,0,STEM,3,37,0
322,Male,2020,0,3,0,STEM,3,38,0
322,Male,2021,0,4,0,STEM,3,39,0
322,Male,2022,0,5,0,STEM,3,40,0
322,Male,2023,0,6,0,STEM,3,41,0
322,Male,2024,0,7,0,STEM,3,42,0
322,Male,2025,0,8,1,STEM,3,43,0
323,Female,2016,0,1,0,STEM,1,29,0
323,Female,2017,0,2,0,STEM,1,30,0
323,Female,2018,0,3,0,STEM,1,31,0
323,Female,2019,0,4,0,STEM,1,32,0
323,Female,2020,0,5,0,STEM,1,33,0
323,Female,2021,0,6,0,STEM,1,34,0
323,Female,2022,1,7,0,STEM,1,35,0
323,Female,2023,0,1,0,STEM,2,36,0
323,Female,2024,0,2,0,STEM,2,37,0
323,Female,2025,0,3,1,STEM,2,38,0
324,Female,2016,0,1,0,STEM,1,34,0
324,Female,2017,0,2,0,STEM,1,35,0
324,Female,2018,0,3,0,STEM,1,36,0
324,Female,2019,0,4,0,STEM,1,37,0
324,Female,2020,0,5,0,STEM,1,38,0
324,Female,2021,0,6,0,STEM,1,39,0
324,Female,2022,1,7,0,STEM,1,40,0
324,Female,2023,0,1,0,STEM,2,41,0
324,Female,2024,0,2,0,STEM,2,42,0
324,Female,2025,0,3,1,STEM,2,43,0
325,Male,1996,0,1,0,STEM,1,28,0
325,Male,1997,0,2,0,STEM,1,29,0
325,Male,1998,0,3,0,STEM,1,30,0
325,Male,1999,1,4,0,STEM,1,31,0
325,Male,2000,0,1,0,STEM,2,32,0
325,Male,2001,0,2,0,STEM,2,33,0
325,Male,2002,0,3,1,STEM,2,34,0
326,Female,2002,0,1,0,nonSTEM,1,30,0
326,Female,2003,0,2,0,nonSTEM,1,31,0
326,Female,2004,0,3,0,nonSTEM,1,32,0
326,Female,2005,0,4,0,nonSTEM,1,33,0
326,Female,2006,1,5,0,nonSTEM,1,34,0
326,Female,2007,0,1,0,nonSTEM,2,35,0
326,Female,2008,0,2,0,nonSTEM,2,36,0
326,Female,2009,0,3,0,nonSTEM,2,37,0
326,Female,2010,0,4,0,nonSTEM,2,38,0
326,Female,2011,0,5,0,nonSTEM,2,39,0
326,Female,2012,0,6,0,nonSTEM,2,40,0
326,Female,2013,0,7,0,nonSTEM,2,41,0
326,Female,2014,0,8,0,nonSTEM,2,42,0
326,Female,2015,0,9,0,nonSTEM,2,43,0
326,Female,2016,0,10,0,nonSTEM,2,44,0
326,Female,2017,0,11,0,nonSTEM,2,45,0
326,Female,2018,1,12,0,nonSTEM,2,46,0
326,Female,2019,0,1,0,nonSTEM,3,47,0
326,Female,2020,0,2,1,nonSTEM,3,48,0
327,Female,2002,0,1,0,STEM,1,33,0
327,Female,2003,0,2,0,STEM,1,34,0
327,Female,2004,0,3,0,STEM,1,35,0
327,Female,2005,1,4,0,STEM,1,36,0
327,Female,2006,1,1,0,STEM,2,37,0
327,Female,2007,0,1,0,STEM,3,38,0
327,Female,2008,0,2,0,STEM,3,39,0
327,Female,2009,0,3,0,STEM,3,40,0
327,Female,2010,1,4,0,STEM,3,41,0
327,Female,2011,0,1,0,STEM,4,42,0
327,Female,2012,0,2,0,STEM,4,43,0
327,Female,2013,0,3,0,STEM,4,44,0
327,Female,2014,0,4,0,STEM,4,45,0
327,Female,2015,0,5,0,STEM,4,46,0
327,Female,2016,0,6,0,STEM,4,47,0
327,Female,2017,0,7,0,STEM,4,48,0
327,Female,2018,0,8,0,STEM,4,49,0
327,Female,2019,0,9,0,STEM,4,50,0
327,Female,2020,0,10,0,STEM,4,51,0
327,Female,2021,0,11,0,STEM,4,52,0
327,Female,2022,0,12,1,STEM,4,53,0
328,Male,2009,0,1,0,nonSTEM,1,33,0
328,Male,2010,0,2,0,nonSTEM,1,34,0
328,Male,2011,0,3,0,nonSTEM,1,35,0
328,Male,2012,0,4,0,nonSTEM,1,36,0
328,Male,2013,0,5,0,nonSTEM,1,37,0
328,Male,2014,1,6,0,nonSTEM,1,38,0
328,Male,2015,0,1,0,nonSTEM,2,39,0
328,Male,2016,0,2,0,nonSTEM,2,40,0
328,Male,2017,0,3,0,nonSTEM,2,41,0
328,Male,2018,0,4,0,nonSTEM,2,42,0
328,Male,2019,0,5,0,nonSTEM,2,43,0
328,Male,2020,0,6,0,nonSTEM,2,44,0
328,Male,2021,0,7,0,nonSTEM,2,45,0
328,Male,2022,0,8,0,nonSTEM,2,46,0
328,Male,2023,0,9,0,nonSTEM,2,47,0
328,Male,2024,0,10,0,nonSTEM,2,48,0
328,Male,2025,1,11,1,nonSTEM,2,49,0
329,Female,2010,0,1,0,nonSTEM,1,31,0
329,Female,2011,0,2,0,nonSTEM,1,32,0
329,Female,2012,0,3,0,nonSTEM,1,33,0
329,Female,2013,0,4,0,nonSTEM,1,34,0
329,Female,2014,0,5,1,nonSTEM,1,35,0
330,Male,1997,0,1,0,nonSTEM,1,36,0
330,Male,1998,0,2,0,nonSTEM,1,37,0
330,Male,1999,0,3,0,nonSTEM,1,38,0
330,Male,2000,0,4,0,nonSTEM,1,39,0
330,Male,2001,1,5,0,nonSTEM,1,40,0
330,Male,2002,0,1,0,nonSTEM,2,41,0
330,Male,2003,0,2,0,nonSTEM,2,42,0
330,Male,2004,0,3,0,nonSTEM,2,43,0
330,Male,2005,0,4,0,nonSTEM,2,44,0
330,Male,2006,0,5,0,nonSTEM,2,45,0
330,Male,2007,0,6,0,nonSTEM,2,46,0
330,Male,2008,0,7,0,nonSTEM,2,47,0
330,Male,2009,0,8,0,nonSTEM,2,48,0
330,Male,2010,0,9,0,nonSTEM,2,49,0
330,Male,2011,1,10,0,nonSTEM,2,50,0
330,Male,2012,0,1,0,nonSTEM,3,51,0
330,Male,2013,0,2,0,nonSTEM,3,52,0
330,Male,2014,0,3,0,nonSTEM,3,53,0
330,Male,2015,0,4,0,nonSTEM,3,54,0
330,Male,2016,0,5,0,nonSTEM,3,55,0
330,Male,2017,0,6,0,nonSTEM,3,56,0
330,Male,2018,0,7,0,nonSTEM,3,57,0
330,Male,2019,0,8,0,nonSTEM,3,58,0
330,Male,2020,0,9,0,nonSTEM,3,59,0
330,Male,2021,0,10,0,nonSTEM,3,60,0
330,Male,2022,0,11,0,nonSTEM,3,61,0
330,Male,2023,1,12,0,nonSTEM,3,62,0
330,Male,2024,0,1,0,nonSTEM,4,63,0
330,Male,2025,0,2,1,nonSTEM,4,64,0
331,Male,2005,0,1,0,STEM,1,29,0
331,Male,2006,0,2,0,STEM,1,30,0
331,Male,2007,0,3,0,STEM,1,31,0
331,Male,2008,0,4,0,STEM,1,32,0
331,Male,2009,0,5,0,STEM,1,33,0
331,Male,2010,0,6,0,STEM,1,34,0
331,Male,2011,0,7,1,STEM,1,35,0
332,Male,2009,0,1,0,nonSTEM,1,30,0
332,Male,2010,0,2,0,nonSTEM,1,31,0
332,Male,2011,0,3,0,nonSTEM,1,32,0
332,Male,2012,0,4,0,nonSTEM,1,33,0
332,Male,2013,0,5,0,nonSTEM,1,34,0
332,Male,2014,0,6,0,nonSTEM,1,35,0
332,Male,2015,0,7,0,nonSTEM,1,36,0
332,Male,2016,1,8,0,nonSTEM,1,37,0
332,Male,2017,0,1,0,nonSTEM,2,38,0
332,Male,2018,0,2,0,nonSTEM,2,39,0
332,Male,2019,0,3,0,nonSTEM,2,40,0
332,Male,2020,0,4,0,nonSTEM,2,41,0
332,Male,2021,0,5,0,nonSTEM,2,42,0
332,Male,2022,0,6,1,nonSTEM,2,43,0
333,Male,1993,0,1,0,STEM,1,29,0
333,Male,1994,0,2,0,STEM,1,30,0
333,Male,1995,0,3,0,STEM,1,31,0
333,Male,1996,0,4,0,STEM,1,32,0
333,Male,1997,1,5,0,STEM,1,33,0
333,Male,1998,0,1,0,STEM,2,34,0
333,Male,1999,0,2,0,STEM,2,35,0
333,Male,2000,0,3,0,STEM,2,36,0
333,Male,2001,0,4,0,STEM,2,37,0
333,Male,2002,0,5,0,STEM,2,38,0
333,Male,2003,0,6,0,STEM,2,39,0
333,Male,2004,0,7,0,STEM,2,40,0
333,Male,2005,0,8,0,STEM,2,41,0
333,Male,2006,1,9,0,STEM,2,42,0
333,Male,2007,0,1,0,STEM,3,43,0
333,Male,2008,0,2,0,STEM,3,44,0
333,Male,2009,0,3,1,STEM,3,45,0
334,Female,2008,0,1,0,STEM,1,32,0
334,Female,2009,0,2,0,STEM,1,33,0
334,Female,2010,0,3,0,STEM,1,34,0
334,Female,2011,0,4,0,STEM,1,35,0
334,Female,2012,0,5,0,STEM,1,36,0
334,Female,2013,1,6,0,STEM,1,37,0
334,Female,2014,0,1,0,STEM,2,38,0
334,Female,2015,0,2,0,STEM,2,39,0
334,Female,2016,0,3,0,STEM,2,40,0
334,Female,2017,0,4,0,STEM,2,41,0
334,Female,2018,1,5,0,STEM,2,42,0
334,Female,2019,0,1,0,STEM,3,43,0
334,Female,2020,0,2,0,STEM,3,44,0
334,Female,2021,0,3,0,STEM,3,45,0
334,Female,2022,0,4,0,STEM,3,46,0
334,Female,2023,0,5,0,STEM,3,47,0
334,Female,2024,0,6,0,STEM,3,48,0
334,Female,2025,0,7,1,STEM,3,49,0
335,Male,2003,0,1,0,nonSTEM,1,33,0
335,Male,2004,0,2,0,nonSTEM,1,34,0
335,Male,2005,0,3,0,nonSTEM,1,35,0
335,Male,2006,0,4,0,nonSTEM,1,36,0
335,Male,2007,0,5,0,nonSTEM,1,37,0
335,Male,2008,0,6,0,nonSTEM,1,38,0
335,Male,2009,0,7,0,nonSTEM,1,39,0
335,Male,2010,0,8,0,nonSTEM,1,40,0
335,Male,2011,0,9,0,nonSTEM,1,41,0
335,Male,2012,1,10,0,nonSTEM,1,42,0
335,Male,2013,1,1,0,nonSTEM,2,43,0
335,Male,2014,0,1,0,nonSTEM,3,44,0
335,Male,2015,0,2,1,nonSTEM,3,45,0
336,Male,2015,0,1,0,STEM,1,30,0
336,Male,2016,0,2,0,STEM,1,31,0
336,Male,2017,0,3,0,STEM,1,32,0
336,Male,2018,0,4,0,STEM,1,33,0
336,Male,2019,0,5,0,STEM,1,34,0
336,Male,2020,1,6,0,STEM,1,35,0
336,Male,2021,0,1,0,STEM,2,36,0
336,Male,2022,0,2,0,STEM,2,37,0
336,Male,2023,0,3,0,STEM,2,38,0
336,Male,2024,0,4,0,STEM,2,39,0
336,Male,2025,0,5,1,STEM,2,40,0
337,Female,1996,0,1,0,STEM,1,33,0
337,Female,1997,0,2,0,STEM,1,34,0
337,Female,1998,0,3,0,STEM,1,35,0
337,Female,1999,0,4,0,STEM,1,36,0
337,Female,2000,0,5,0,STEM,1,37,0
337,Female,2001,1,6,0,STEM,1,38,0
337,Female,2002,0,1,0,STEM,2,39,0
337,Female,2003,0,2,0,STEM,2,40,0
337,Female,2004,0,3,0,STEM,2,41,0
337,Female,2005,0,4,0,STEM,2,42,0
337,Female,2006,0,5,0,STEM,2,43,0
337,Female,2007,0,6,0,STEM,2,44,0
337,Female,2008,1,7,0,STEM,2,45,0
337,Female,2009,0,1,0,STEM,3,46,0
337,Female,2010,0,2,0,STEM,3,47,0
337,Female,2011,0,3,0,STEM,3,48,0
337,Female,2012,0,4,0,STEM,3,49,0
337,Female,2013,0,5,0,STEM,3,50,0
337,Female,2014,0,6,0,STEM,3,51,0
337,Female,2015,0,7,0,STEM,3,52,0
337,Female,2016,0,8,0,STEM,3,53,0
337,Female,2017,0,9,0,STEM,3,54,0
337,Female,2018,0,10,0,STEM,3,55,0
337,Female,2019,0,11,0,STEM,3,56,0
337,Female,2020,0,12,0,STEM,3,57,0
337,Female,2021,0,13,1,STEM,3,58,0
338,Male,2008,0,1,0,STEM,1,31,0
338,Male,2009,0,2,0,STEM,1,32,0
338,Male,2010,0,3,0,STEM,1,33,0
338,Male,2011,0,4,0,STEM,1,34,0
338,Male,2012,0,5,0,STEM,1,35,0
338,Male,2013,0,6,0,STEM,1,36,0
338,Male,2014,0,7,0,STEM,1,37,0
338,Male,2015,0,8,0,STEM,1,38,0
338,Male,2016,1,9,0,STEM,1,39,0
338,Male,2017,0,1,0,STEM,2,40,0
338,Male,2018,1,2,0,STEM,2,41,0
338,Male,2019,0,1,0,STEM,3,42,0
338,Male,2020,0,2,0,STEM,3,43,0
338,Male,2021,0,3,0,STEM,3,44,0
338,Male,2022,0,4,0,STEM,3,45,0
338,Male,2023,0,5,0,STEM,3,46,0
338,Male,2024,0,6,0,STEM,3,47,0
338,Male,2025,1,7,1,STEM,3,48,0
339,Male,1996,0,1,0,STEM,1,26,0
339,Male,1997,0,2,0,STEM,1,27,0
339,Male,1998,0,3,0,STEM,1,28,0
339,Male,1999,0,4,0,STEM,1,29,0
339,Male,2000,1,5,0,STEM,1,30,0
339,Male,2001,0,1,0,STEM,2,31,0
339,Male,2002,0,2,0,STEM,2,32,0
339,Male,2003,0,3,0,STEM,2,33,0
339,Male,2004,0,4,0,STEM,2,34,0
339,Male,2005,0,5,0,STEM,2,35,0
339,Male,2006,1,6,0,STEM,2,36,0
339,Male,2007,0,1,0,STEM,3,37,0
339,Male,2008,0,2,0,STEM,3,38,0
339,Male,2009,0,3,0,STEM,3,39,0
339,Male,2010,0,4,0,STEM,3,40,0
339,Male,2011,0,5,0,STEM,3,41,0
339,Male,2012,0,6,0,STEM,3,42,0
339,Male,2013,0,7,0,STEM,3,43,0
339,Male,2014,0,8,0,STEM,3,44,0
339,Male,2015,0,9,1,STEM,3,45,0
340,Male,2005,0,1,0,STEM,1,28,0
340,Male,2006,0,2,0,STEM,1,29,0
340,Male,2007,1,3,0,STEM,1,30,0
340,Male,2008,0,1,0,STEM,2,31,0
340,Male,2009,0,2,0,STEM,2,32,0
340,Male,2010,0,3,0,STEM,2,33,0
340,Male,2011,0,4,0,STEM,2,34,0
340,Male,2012,0,5,0,STEM,2,35,0
340,Male,2013,1,6,0,STEM,2,36,0
340,Male,2014,0,1,0,STEM,3,37,0
340,Male,2015,0,2,0,STEM,3,38,0
340,Male,2016,0,3,0,STEM,3,39,0
340,Male,2017,0,4,0,STEM,3,40,0
340,Male,2018,0,5,0,STEM,3,41,0
340,Male,2019,0,6,0,STEM,3,42,0
340,Male,2020,0,7,0,STEM,3,43,0
340,Male,2021,0,8,0,STEM,3,44,0
340,Male,2022,0,9,0,STEM,3,45,0
340,Male,2023,0,10,0,STEM,3,46,0
340,Male,2024,1,11,0,STEM,3,47,0
340,Male,2025,0,1,1,STEM,4,48,0
341,Female,1991,0,1,0,STEM,1,35,0
341,Female,1992,0,2,0,STEM,1,36,0
341,Female,1993,0,3,0,STEM,1,37,0
341,Female,1994,1,4,0,STEM,1,38,0
341,Female,1995,0,1,0,STEM,2,39,0
341,Female,1996,0,2,0,STEM,2,40,0
341,Female,1997,0,3,0,STEM,2,41,0
341,Female,1998,0,4,0,STEM,2,42,0
341,Female,1999,0,5,0,STEM,2,43,0
341,Female,2000,0,6,0,STEM,2,44,0
341,Female,2001,0,7,0,STEM,2,45,0
341,Female,2002,0,8,0,STEM,2,46,0
341,Female,2003,1,9,0,STEM,2,47,0
341,Female,2004,0,1,0,STEM,3,48,0
341,Female,2005,0,2,0,STEM,3,49,0
341,Female,2006,0,3,0,STEM,3,50,0
341,Female,2007,0,4,0,STEM,3,51,0
341,Female,2008,0,5,0,STEM,3,52,0
341,Female,2009,0,6,0,STEM,3,53,0
341,Female,2010,0,7,0,STEM,3,54,0
341,Female,2011,0,8,1,STEM,3,55,0
342,Male,2009,0,1,0,STEM,1,27,0
342,Male,2010,0,2,0,STEM,1,28,0
342,Male,2011,0,3,0,STEM,1,29,0
342,Male,2012,0,4,0,STEM,1,30,0
342,Male,2013,0,5,0,STEM,1,31,0
342,Male,2014,0,6,0,STEM,1,32,0
342,Male,2015,0,7,0,STEM,1,33,0
342,Male,2016,0,8,0,STEM,1,34,0
342,Male,2017,1,9,0,STEM,1,35,0
342,Male,2018,0,1,0,STEM,2,36,0
342,Male,2019,0,2,0,STEM,2,37,0
342,Male,2020,1,3,0,STEM,2,38,0
342,Male,2021,0,1,1,STEM,3,39,0
343,Female,2010,0,1,0,nonSTEM,1,32,0
343,Female,2011,0,2,0,nonSTEM,1,33,0
343,Female,2012,0,3,0,nonSTEM,1,34,0
343,Female,2013,0,4,0,nonSTEM,1,35,0
343,Female,2014,0,5,0,nonSTEM,1,36,0
343,Female,2015,1,6,0,nonSTEM,1,37,0
343,Female,2016,0,1,0,nonSTEM,2,38,0
343,Female,2017,1,2,0,nonSTEM,2,39,0
343,Female,2018,0,1,0,nonSTEM,3,40,0
343,Female,2019,0,2,0,nonSTEM,3,41,0
343,Female,2020,0,3,0,nonSTEM,3,42,0
343,Female,2021,0,4,0,nonSTEM,3,43,0
343,Female,2022,0,5,0,nonSTEM,3,44,0
343,Female,2023,0,6,0,nonSTEM,3,45,0
343,Female,2024,0,7,0,nonSTEM,3,46,0
343,Female,2025,0,8,1,nonSTEM,3,47,0
344,Male,2008,0,1,0,nonSTEM,1,30,0
344,Male,2009,0,2,0,nonSTEM,1,31,0
344,Male,2010,0,3,0,nonSTEM,1,32,0
344,Male,2011,0,4,0,nonSTEM,1,33,0
344,Male,2012,0,5,0,nonSTEM,1,34,0
344,Male,2013,1,6,0,nonSTEM,1,35,0
344,Male,2014,0,1,0,nonSTEM,2,36,0
344,Male,2015,0,2,0,nonSTEM,2,37,0
344,Male,2016,0,3,0,nonSTEM,2,38,0
344,Male,2017,1,4,0,nonSTEM,2,39,0
344,Male,2018,0,1,0,nonSTEM,3,40,0
344,Male,2019,1,2,0,nonSTEM,3,41,0
344,Male,2020,0,1,0,nonSTEM,4,42,0
344,Male,2021,0,2,0,nonSTEM,4,43,0
344,Male,2022,0,3,0,nonSTEM,4,44,0
344,Male,2023,0,4,0,nonSTEM,4,45,0
344,Male,2024,0,5,0,nonSTEM,4,46,0
344,Male,2025,0,6,1,nonSTEM,4,47,0
345,Female,2000,0,1,0,nonSTEM,1,35,0
345,Female,2001,0,2,0,nonSTEM,1,36,0
345,Female,2002,0,3,0,nonSTEM,1,37,0
345,Female,2003,0,4,0,nonSTEM,1,38,0
345,Female,2004,0,5,0,nonSTEM,1,39,0
345,Female,2005,0,6,0,nonSTEM,1,40,0
345,Female,2006,1,7,0,nonSTEM,1,41,0
345,Female,2007,0,1,0,nonSTEM,2,42,0
345,Female,2008,0,2,0,nonSTEM,2,43,0
345,Female,2009,0,3,0,nonSTEM,2,44,0
345,Female,2010,1,4,0,nonSTEM,2,45,0
345,Female,2011,0,1,0,nonSTEM,3,46,0
345,Female,2012,0,2,0,nonSTEM,3,47,0
345,Female,2013,0,3,0,nonSTEM,3,48,0
345,Female,2014,0,4,0,nonSTEM,3,49,0
345,Female,2015,0,5,0,nonSTEM,3,50,0
345,Female,2016,0,6,0,nonSTEM,3,51,0
345,Female,2017,1,7,0,nonSTEM,3,52,0
345,Female,2018,0,1,0,nonSTEM,4,53,0
345,Female,2019,0,2,0,nonSTEM,4,54,0
